,week_start,region,avg_temp,google_trend_score,marketing_spend,store_visits,holiday_flag,sales,quarter
62,12-03-2023,North,18.852943155759224,97.91167081178749,88.91520472330342,153.54685874685308,0,539.4711499769187,2023Q1
63,19-03-2023,North,6.869549530052399,61.386978267884814,29.869931665083534,160.51984125212186,0,478.01376064677214,2023Q1
64,26-03-2023,North,23.88284956,80.99760047116528,37.842652970037875,159.49090844905416,0,526.8408731124518,2023Q1
65,02-04-2023,North,19.68325263382476,31.534870278089592,82.85451766587664,103.88713036947628,0,482.06397449588417,2023Q2
66,09-04-2023,North,25.905018159462408,54.00517782640047,45.89081989042853,121.67408707227145,1,499.0649412723523,2023Q2
67,16-04-2023,North,30.680809700755816,75.50364125645461,63.89935542690769,137.39826489312944,0,544.7066979736937,2023Q2
68,23-04-2023,North,23.23907019548783,54.38724770080156,32.30115132865421,125.27754857464022,0,477.67197430048236,2023Q2
69,30-04-2023,North,14.601561768928002,62.57659858652079,57.864969200868146,133.18145999547173,0,465.8070197985825,2023Q2
70,07-05-2023,North,15.475903504894758,63.94667564729634,91.92353795104898,124.40331575749529,1,485.88780878393635,2023Q2
71,14-05-2023,North,21.32709444112412,90.99394972,48.536546996548246,160.31351302753055,0,543.2874943813271,2023Q2
72,21-05-2023,North,15.689499086626022,91.54275202116649,61.80456482261229,176.6200021511495,0,544.2909231692823,2023Q2
73,28-05-2023,North,33.38070725,74.79306368303072,59.546208704299275,173.2479177408997,0,565.1959598546392,2023Q2
74,04-06-2023,North,10.544946329409456,60.441467018861836,41.51665269106134,126.83786060892504,0,472.8595381376961,2023Q2
75,11-06-2023,North,18.194684848195198,20,48.18078763,111.86747368920251,1,471.36440814310015,2023Q2
76,18-06-2023,North,22.89598959966452,90.13132756458873,0.217396449,135.28286381477082,0,537.7440278753027,2023Q2
77,25-06-2023,North,23.676481988836635,73.50198694720365,67.25841191470182,151.01373897044948,0,541.1206959250703,2023Q2
78,02-07-2023,North,13.919926440666103,71.74616470181135,57.20338004271031,173.09274896965303,0,510.9154738925076,2023Q3
79,09-07-2023,North,23.74366503056887,98.58860855390492,53.346679616056605,157.0435862720016,1,582.9227736188045,2023Q3
80,16-07-2023,North,20.896287479909223,62.77992476080412,24.645745234009603,127.28526838397134,0,503.2255716847587,2023Q3
81,23-07-2023,North,5.562320282617755,100,24.41685512993943,179.06026251176442,0,493.3478154209375,2023Q3
82,30-07-2023,North,14.732873097711918,95.10622239087074,46.226821641247795,172.90370570516623,1,517.1185247535349,2023Q3
83,06-08-2023,North,23.528748017833742,62.45143771501378,65.22560839284066,140.73294341381487,0,521.3300898148468,2023Q3
84,13-08-2023,North,4.979002681050407,77.69411876187243,18.998980591860338,125.24198012026869,0,486.8767817952652,2023Q3
85,20-08-2023,North,18.619448304025333,51.609204937028466,43.348197860796645,137.14616842708952,0,491.25778433123935,2023Q3
86,27-08-2023,North,19.753621430762614,70.84838424383751,45.61196895371642,168.50327675047419,0,531.8780853048154,2023Q3
87,03-09-2023,North,14.508416743306883,77.07740486899594,54.16674087687399,131.82552410249642,0,474.46358461361285,2023Q3
88,10-09-2023,North,14.60239421646892,78.64261899206652,64.44183319884081,155.55971851624673,0,492.4260983450955,2023Q3
89,17-09-2023,North,21.44682624100754,64.75324358564721,-1.923408597,152.13842234498674,0,484.02040616209814,2023Q3
90,24-09-2023,North,30.939694963456773,78.33460359450302,81.76245586985074,176.3833454140008,0,551.7228638699825,2023Q3
91,01-10-2023,North,12.04894151744927,73.38995911141045,56.79494875795427,147.88555765660152,0,473.2701447614624,2023Q4
92,08-10-2023,North,15.680367141991875,51.11736937671707,63.84893141206358,137.70884451205967,0,499.9063616741729,2023Q4
93,15-10-2023,North,21.016428421998206,96.92746834958444,38.80042889511603,164.71892191160077,0,559.0681222115763,2023Q4
94,22-10-2023,North,28.693794186068992,68.71355246150749,22.455978570176796,148.42732669235377,0,561.7073864163569,2023Q4
95,29-10-2023,North,21.861686885481028,66.79791044638999,43.91559899123674,153.6458580005777,0,521.1829701833605,2023Q4
96,05-11-2023,North,7.892939348935981,88.62570939478516,83.11104137609102,131.76097361704953,0,506.79242579698285,2023Q4
97,12-11-2023,North,12.91167350360878,100,30.426602955654744,152.88721368755347,1,523.6996093272603,2023Q4
98,19-11-2023,North,16.081806176902095,92.57537671991231,33.200654319716996,134.30021147331655,1,525.1055734922928,2023Q4
99,26-11-2023,North,23.481042444815426,81.44270936197181,57.07868651310775,145.5006064,0,544.3518565313102,2023Q4
100,03-12-2023,North,25.19655441381383,73.65184766049832,61.757683069287424,123.56830310969266,0,553.4082676501366,2023Q4
101,10-12-2023,North,17.21138626876136,73.75285738371464,62.56865712009701,114.49488441338005,0,521.3165323276928,2023Q4
102,17-12-2023,North,11.526491886514421,45.79884016673812,32.664685578319165,130.25614667881675,0,423.81010795184295,2023Q4
103,24-12-2023,North,30.027373422167543,88.22083089529822,31.177360307681546,137.11770408352447,1,563.0956791694459,2023Q4
104,31-12-2023,North,31.94077402,69.51504623612328,66.56306980780211,163.21856149536697,0,548.0860458282763,2023Q4
105,07-01-2024,North,17.022751360867087,69.22361522942049,88.02422820129739,146.12253231412294,0,521.8236156896986,2024Q1
106,14-01-2024,North,14.544016628857268,37.052280987519865,53.49627417124782,166.81073347263907,0,446.1341550435164,2024Q1
107,21-01-2024,North,17.30123232022462,89.95657844903624,93.53239299542143,174.45624604737765,1,579.6707169554026,2024Q1
108,28-01-2024,North,19.21619235583768,74.89635047606072,46.508347042996064,124.9667839945661,0,517.4303383550784,2024Q1
109,04-02-2024,North,21.488590336681135,83.01773554994773,36.95036711737682,135.76606579627122,1,529.9172556262239,2024Q1
110,11-02-2024,North,28.43479453110524,80.08637528342639,44.03379366999231,146.09790907176472,0,538.2212931912746,2024Q1
111,18-02-2024,North,16.53227529948127,76.28259121,49.69934364716116,129.55699843038468,0,485.8208638017249,2024Q1
112,25-02-2024,North,8.916152952723417,91.23224203766273,42.299779485784825,163.9877053918204,0,492.6894183300006,2024Q1
113,03-03-2024,North,21.722725776031275,85.77675201,53.90720523933001,152.68765674412333,0,550.4168292923873,2024Q1
114,10-03-2024,North,21.12947258115232,81.63208858733371,68.78392453081096,131.62636465223693,0,516.3678970561245,2024Q1
115,17-03-2024,North,26.34121328043352,59.91298225944227,46.60722283044188,145.95891806198563,0,526.1288298612227,2024Q1
116,24-03-2024,North,27.751267273705302,72.63934985831867,33.13451877710472,145.17993209936364,0,522.8326336758892,2024Q1
117,31-03-2024,North,8.716271742449408,90.24556940966042,53.407653163871835,149.0839082406011,0,469.0480497,2024Q1
118,07-04-2024,North,27.60273868738759,64.08126522645108,26.912374352009312,147.93724140531856,0,564.5632771813952,2024Q2
119,14-04-2024,North,33.648128169208604,61.543503368154475,-11.65468781,123.09283277232868,0,501.9148721610028,2024Q2
120,21-04-2024,North,20.76812847431455,67.24095766886532,69.62607069846638,143.13019305885135,0,538.8831194901206,2024Q2
121,28-04-2024,North,4.779735051393471,58.44216683748846,46.37397438372123,177.06646369082023,0,477.77344328820254,2024Q2
122,05-05-2024,North,26.739534832454854,72.58837644451539,92.56299418803104,161.42130978778295,1,563.9638664007045,2024Q2
123,12-05-2024,North,20.430980344378156,44.60100737935316,39.47444977796814,133.65955299109268,0,476.90622126166073,2024Q2
124,19-05-2024,North,22.312233477698314,83.05014861346112,67.1789009,158.88991865258447,0,560.0519813535283,2024Q2
125,26-05-2024,North,16.447938998644123,65.06003502520296,53.744126719443344,136.14588469402491,0,512.8233295548924,2024Q2
126,02-06-2024,North,26.648012564171562,64.58518781116152,47.54658517,145.66400945782127,0,530.4098222782437,2024Q2
127,09-06-2024,North,22.33550472015418,69.03560969334254,26.691917700299676,165.37762703962377,0,526.2468829879645,2024Q2
128,16-06-2024,North,10.491565964996937,62.95841629885681,32.37881348400868,165.7644515059083,0,490.8969054149804,2024Q2
129,23-06-2024,North,24.359598820247452,84.25267719292852,61.996814930556084,174.7268912621904,0,560.3453257205542,2024Q2
130,30-06-2024,North,18.959125031214455,59.81137124929841,86.21900532663886,146.83675527999992,0,509.6473178528969,2024Q2
131,07-07-2024,North,15.476534467239006,83.67064293706845,30.46371670193798,158.60240456598416,0,493.815268,2024Q3
132,14-07-2024,North,28.303247276268845,73.85707195140957,75.68479418,144.63288476488054,0,556.5911874839993,2024Q3
133,21-07-2024,North,19.171214696176396,66.62491144944437,70.60579453817988,150.89092285141072,0,525.9254040031055,2024Q3
134,28-07-2024,North,19.10612905,78.32717933066682,10.25703146805764,139.35658627783656,0,508.98890424020647,2024Q3
135,04-08-2024,North,18.035687886846297,75.61877664176467,23.342785851054924,110.68758497051368,0,483.68573360992076,2024Q3
136,11-08-2024,North,31.584848630156095,59.435813041151604,24.474959666863448,169.15657691979519,0,532.0980966522125,2024Q3
137,18-08-2024,North,15.38771104616658,79.95605820832031,62.717721726861356,139.49246561054838,1,516.3610320349121,2024Q3
138,25-08-2024,North,24.84134476665607,89.29222682659665,57.866224915739544,170.17315858574932,0,580.7269401144408,2024Q3
139,01-09-2024,North,27.200498412121462,72.17406122171771,33.49577939430607,144.33835296941783,1,530.5425542263887,2024Q3
140,08-09-2024,North,11.24302568312707,100,25.99103519756833,149.77629616812223,0,505.52283888413376,2024Q3
141,15-09-2024,North,18.921742988232875,90.35285161328332,33.10183634524144,172.14629380844178,0,496.3638506853991,2024Q3
142,22-09-2024,North,11.081517105326734,91.21060691504152,22.957416270768032,191.32496181572313,1,487.8226810382355,2024Q3
143,29-09-2024,North,29.087243954842872,91.66259617823452,1.9097585626965738,148.8445659311583,0,568.4158861631671,2024Q3
144,06-10-2024,North,21.017073678187277,95.70360986233308,60.27565124352836,156.96301719072787,0,552.0207347693582,2024Q4
145,13-10-2024,North,19.860828727977946,79.61355774113855,36.85231440430432,146.8130826,0,511.407208,2024Q4
146,20-10-2024,North,15.256036960624686,47.18132688117032,35.32349100269179,120.68733769649033,0,438.5336549807107,2024Q4
147,27-10-2024,North,17.90182996373558,76.81845223449483,56.02620515645112,125.74474971039903,1,521.3899603471297,2024Q4
148,03-11-2024,North,13.325785803196691,65.87314020479388,53.031738820514846,120.55500773774008,1,489.5153311705681,2024Q4
149,10-11-2024,North,26.496684436313355,68.54350648895016,43.60127024737372,160.06456839601688,0,534.4637244083734,2024Q4
150,17-11-2024,North,19.102519317334224,62.48290049082145,52.740043285022495,149.41230556479715,0,511.27022306564686,2024Q4
151,24-11-2024,North,9.501141621,79.47169440300907,93.39619601560263,160.04511887063532,0,486.4906840369175,2024Q4
152,01-12-2024,North,35.64972280889132,60.01092275806906,0.4394242996855944,116.91777843257988,0,482.58086960695096,2024Q4
153,08-12-2024,North,19.783345464476458,77.60101993730257,42.43969216282897,133.69791148368296,0,527.6344700044036,2024Q4
154,15-12-2024,North,20.31914515129035,60.53511805189079,65.75673872546953,143.9573250175548,0,521.2612256865779,2024Q4
155,22-12-2024,North,34.11821280930841,76.14120126803695,61.554098600462225,166.90627106405643,0,553.4319540979237,2024Q4
156,29-12-2024,North,18.136337274869796,65.97045912419046,26.622074685165607,127.17192923627424,1,500.5250436856768,2024Q4
157,02-01-2022,South,26.85241725975458,67.49322879524719,52.93427372866646,162.43110364098223,0,616.3936336897441,2022Q1
158,09-01-2022,South,32.091262773930005,76.00618043857655,46.69109385116656,147.39253025719773,0,632.1012353333186,2022Q1
159,16-01-2022,South,30.232182740780743,49.60215788530121,67.31822796,147.94698725245073,0,652.602961,2022Q1
160,23-01-2022,South,31.332902733474683,63.97930364,64.30649596636223,145.57026176752734,0,635.3802620310097,2022Q1
161,30-01-2022,South,30.93304561578179,63.30349578174208,58.52903157840384,159.4620304544484,0,616.7356549876278,2022Q1
162,06-02-2022,South,20.95020549509647,84.47522441594845,46.07801011339454,153.37025469115486,1,614.5554986885702,2022Q1
163,13-02-2022,South,31.886059375322603,93.48286044,55.31622136,149.4766815910492,0,675.6786734702622,2022Q1
164,20-02-2022,South,23.850653108795928,67.33389517768892,70.45783417613023,162.56814791291987,0,628.4975103844059,2022Q1
165,27-02-2022,South,27.179606846316357,50.79543401993658,75.67898522453945,150.2865317242561,0,615.5344912276975,2022Q1
166,06-03-2022,South,23.86370109539571,94.90205430172364,76.81233103173894,159.7149858307397,0,628.6408475896009,2022Q1
167,13-03-2022,South,37.21882302,68.76773232411146,81.69607906,155.86396216944462,0,629.6498198878043,2022Q1
168,20-03-2022,South,32.29964512911072,79.11271490724256,40.82204262339947,152.56945242193586,0,634.8703930819718,2022Q1
169,27-03-2022,South,33.54501878794256,68.65396459,88.72943305,141.92698437195074,0,655.8845438993543,2022Q1
170,03-04-2022,South,26.29583796016149,69.78566452915047,28.171907050074232,148.9977296126324,0,607.9737309269216,2022Q2
171,10-04-2022,South,20.552296345272346,63.21540521126385,11.449502208401409,110.13906069502637,0,579.1398140570261,2022Q2
172,17-04-2022,South,31.860656955465807,77.18308245897754,59.22587863229793,141.87164616135476,0,631.8140436847929,2022Q2
173,24-04-2022,South,24.208176554037287,92.55097452650726,76.89740823836757,158.3405063034822,0,646.3080725,2022Q2
174,01-05-2022,South,25.618406660129093,70.56490349751907,53.47083762290433,144.68454259108995,0,603.6663652,2022Q2
175,08-05-2022,South,28.594498535570224,96.96529790274283,71.04669588427677,154.12430328148483,0,667.3206360552726,2022Q2
176,15-05-2022,South,31.377552811741264,58.021820265907266,93.72470996440843,153.12473805621184,1,652.3924780953464,2022Q2
177,22-05-2022,South,33.175859008409844,85.74329072979003,45.926522351196596,171.8178608196492,0,648.7179367,2022Q2
178,29-05-2022,South,32.00671813512395,100,48.29021513086696,162.72628396753458,0,647.0587820634388,2022Q2
179,05-06-2022,South,27.58057082972839,65.19479038,63.13055064847602,153.0660376387703,0,618.7642287457026,2022Q2
180,12-06-2022,South,44.82505175860361,68.55056640065169,34.88178072,152.55152574948713,1,589.6756471072312,2022Q2
181,19-06-2022,South,30.600156633591308,79.20276959095625,31.937305338907468,142.12819780190944,1,609.1782751664542,2022Q2
182,26-06-2022,South,34.66439542164311,83.09737822928723,13.91873623637134,130.8084251713843,0,612.4313270535035,2022Q2
183,03-07-2022,South,35.23549151306077,95.25891537186803,40.82231474,171.9741331359277,1,650.1567917065518,2022Q3
184,10-07-2022,South,21.835238597290083,61.40847363177211,64.80459803276622,146.35427548883956,0,626.3991170974261,2022Q3
185,17-07-2022,South,36.90045677073726,60.61655947735706,55.52291402587261,148.82331533809412,0,609.7705156338412,2022Q3
186,24-07-2022,South,31.619000638029725,65.62765031509764,13.444126928819411,134.7463077674904,1,622.6269909601051,2022Q3
187,31-07-2022,South,15.757286896849623,87.23148550558156,10.55849270400033,140.29082717254386,1,575.5749621,2022Q3
188,07-08-2022,South,34.036465624055424,51.313509113504516,66.47376153832245,128.33032387150462,0,599.3448921326986,2022Q3
189,14-08-2022,South,32.385204136115604,71.15232836590383,17.70892893382066,154.06195226142316,0,611.7035563478144,2022Q3
190,21-08-2022,South,33.24462105253498,49.12005494217985,25.747142695931288,137.51942231828932,0,588.2215089958022,2022Q3
191,28-08-2022,South,40.383739917804206,75.72903178,50.37099428488483,163.39296655919125,0,616.8216246238247,2022Q3
192,04-09-2022,South,28.365596101601742,61.73577828301859,42.113142109183975,128.97736579325223,1,624.5976376,2022Q3
193,11-09-2022,South,29.59641709945709,71.17952785474137,0.6858238825036977,149.47184382440867,0,622.8718697975896,2022Q3
194,18-09-2022,South,19.495405692740412,100,22.867906544989147,160.6244317,0,639.2815471224352,2022Q3
195,25-09-2022,South,24.800470364372345,79.19160857593855,19.004599995546336,134.04018987664145,1,641.1866431988544,2022Q3
196,02-10-2022,South,32.73607969028502,56.24260292205946,39.38224729,166.04885992647496,0,621.6414331,2022Q4
197,09-10-2022,South,35.25327198003806,86.58288899436975,63.81351737022706,165.63510130166807,0,625.3230274263265,2022Q4
198,16-10-2022,South,26.141858387915608,74.44942479514263,60.39343329129984,145.51769840386453,0,650.0676632250628,2022Q4
199,23-10-2022,South,32.26767151,66.33765047064027,59.931580938912994,162.99719875697232,1,619.3310622869076,2022Q4
200,30-10-2022,South,33.60733136892537,79.53095398322345,66.94057031097539,149.23259217947998,0,631.9051588985772,2022Q4
201,06-11-2022,South,30.077895237907338,53.55587369657197,12.969143689177544,153.28934153449606,0,597.4420068927619,2022Q4
202,13-11-2022,South,22.23636466091981,65.44696021634203,16.65198604536583,127.03926787219378,0,609.2121193075852,2022Q4
203,20-11-2022,South,35.04908544671317,59.67774482233414,88.41748952447821,162.24885262093662,0,622.3721419329103,2022Q4
204,27-11-2022,South,27.728778624233687,69.70096907131284,21.18446803164947,116.09544035805114,0,615.6887281984162,2022Q4
205,04-12-2022,South,42.19876203169636,90.76409227765777,56.63095068,165.62955139993008,1,640.6202820128897,2022Q4
206,11-12-2022,South,28.73657155999518,75.88126794551304,42.67601737388514,154.77193659414075,0,608.7091503,2022Q4
207,18-12-2022,South,29.50830186602625,55.17113339273624,25.535057012809002,135.39099036623207,0,625.8978588943954,2022Q4
208,25-12-2022,South,37.57258781294791,81.59624784,36.72816189301252,124.34158056350762,0,610.9992551663125,2022Q4
209,01-01-2023,South,25.158277725681824,71.58063259,23.319490101635918,131.43369965715368,0,607.2487651220026,2023Q1
210,08-01-2023,South,36.98707351530186,68.87283749784974,39.626101698669814,143.31696499343306,0,606.5178250041758,2023Q1
211,15-01-2023,South,32.716490145181936,70.73290105488556,53.20499046695322,135.4775733037321,0,609.1936204370503,2023Q1
212,22-01-2023,South,35.74709864131857,65.48643970957961,48.03958440031676,153.62177654099236,0,602.5945104507613,2023Q1
213,29-01-2023,South,34.474621884722204,65.57575482561958,79.60207317391236,138.60593268393424,0,623.4052389338268,2023Q1
214,05-02-2023,South,41.11347814567537,51.43268583869326,66.16790241236977,127.9262671846536,1,580.8399036668005,2023Q1
215,12-02-2023,South,29.35089650133287,70.65717207968665,53.691186549838186,160.5250101017346,0,671.1061332074369,2023Q1
216,19-02-2023,South,37.297468016917605,44.720335918570896,63.77277736280796,135.0834664705443,0,575.5023126086725,2023Q1
217,26-02-2023,South,38.195584027220335,95.16551221,47.15807382477667,165.54911705830776,0,659.8935877107713,2023Q1
218,05-03-2023,South,24.496103585816577,59.330520628591934,47.123278665277724,136.1268877,0,603.6599433677163,2023Q1
219,12-03-2023,South,22.220521768981865,74.96320348321686,76.02074165903264,122.77971543484313,0,613.4390569,2023Q1
220,19-03-2023,South,33.47498950388437,99.19814256272149,54.49944693548606,186.40146830173936,0,673.8590174578654,2023Q1
221,26-03-2023,South,30.380026957062057,78.08133988669553,41.51361687939321,149.8838056797676,0,614.5152614882974,2023Q1
222,02-04-2023,South,37.91732512692047,65.39829410692944,86.28018949287798,131.7370326061442,0,590.9345415856288,2023Q2
223,09-04-2023,South,28.41795775152599,88.19646549968775,62.76142701377863,191.4404613,0,673.2594719755399,2023Q2
224,16-04-2023,South,27.36265338193072,75.42514878135482,69.78413909850904,160.40534161014014,0,628.7761497978796,2023Q2
225,23-04-2023,South,23.34383523221111,42.456919403450556,69.50998896510502,118.57995840213819,0,548.8466582157071,2023Q2
226,30-04-2023,South,34.18161861497776,70.46900315873012,63.880673072659704,147.98737860635845,1,630.2156782852416,2023Q2
227,07-05-2023,South,29.505551734044285,83.78614724481653,52.42434777516354,156.3888278885195,0,651.2927583677351,2023Q2
228,14-05-2023,South,27.464384699717048,66.45467894366506,33.72685130886971,134.67746888272302,0,610.4364044486425,2023Q2
229,21-05-2023,South,29.95440501677898,86.28843348747367,66.12519124000701,155.99385061056108,0,665.9949390056029,2023Q2
230,28-05-2023,South,26.74793482645003,77.94539699358164,5.166274795261798,140.96530525950718,0,602.4899741101582,2023Q2
231,04-06-2023,South,29.06514348507277,70.84974887,65.24108681,147.4156101273564,0,641.4528853173266,2023Q2
232,11-06-2023,South,15.558643974036377,74.39903971200255,59.21203724,137.14269889634187,0,612.4913867968061,2023Q2
233,18-06-2023,South,36.09380925848659,66.79835693604689,82.20767937987462,152.07072620203004,1,622.7986351215845,2023Q2
234,25-06-2023,South,27.181754862868285,63.83603265551224,43.860882483453366,130.08884146617413,0,601.9941239130194,2023Q2
235,02-07-2023,South,30.85208111187744,72.40860971574797,50.06092040306829,152.77056148468287,0,651.6338954,2023Q3
236,09-07-2023,South,32.497634925477044,100,27.91517639748161,152.44862796951585,1,628.6027816513399,2023Q3
237,16-07-2023,South,28.87617299053658,52.448304609109606,11.567234605524028,136.65954014873142,0,608.7744305194601,2023Q3
238,23-07-2023,South,29.850547630488503,67.38529442447879,38.622655002978554,141.18928128128525,0,614.4476488487975,2023Q3
